course_id,rating,difficulty,For Credit,Would Take Again,grade,Textbook,text,professor_name,department,Attendance,Online Class,cleaned_text,grade_cleaned,grade_numerical,professor_avg_rating,professor_review_count,professor_rating_std,professor_avg_difficulty,professor_difficulty_std,professor_avg_grade,professor_grade_std,course_avg_rating,course_avg_difficulty,course_avg_grade
MATH131,3.5,5.0,Yes,,B,No,Asuman is a great professor that really cares about your learning. The class is just so hard because the material is so dense and boring. She will help you if you seek her out but she moves fast so keeping up can be an issue late in the semester. Required for most people but if you like theoretical math you should take her anyways.,Asuman Aksoy ,Mathematics department,Not Mandatory,,asuman great professor really care learning class hard material dense boring help seek move fast keeping issue late semester required people like theoretical math take anyways,B,3.0,3.9166666666666665,6,0.9174239296348591,3.6666666666666665,1.2110601416389968,3.733333333333333,0.3881580434135903,3.5,5.0,3.0
GOVT141B,5.0,4.0,Yes,Yes,A,No,"One of the best professors at CMC! Lots of reading (typically three 20-page articles daily, 120p/week), but he sends out questions before the class - so you know where to focus and where to skim. Lectures are AMAZING! He demystifies complex concepts and explains the causes behind econ and political trends. Plus, he has a great sense of humor!",Minxin Pei ,Government department,Mandatory,,one best professor cmc lot reading typically three page article daily pweek sends question class know focus skim lecture amazing demystifies complex concept explains cause behind econ political trend plus great sense humor,A,4.0,4.666666666666667,3,0.5773502691896257,4.0,0.0,3.9,0.17320508075688767,5.0,4.0,4.0
HIST114,5.0,4.0,Yes,Yes,B+,Yes,Prof. Sarzynski is an incredibly knowledgeable historian. The assignments are creative and well structured. She is always available and willing to help with the writing process during her office hours. You need to do your work. I enjoyed the class discussions.,Sarah Sarzynski ,History department,Mandatory,,prof sarzynski incredibly knowledgeable historian assignment creative well structured always available willing help writing process office hour need work enjoyed class discussion,B+,3.3,4.5,2,0.7071067811865476,3.0,1.4142135623730951,3.65,0.4949747468305834,5.0,4.0,3.3
MATH151,5.0,3.0,Yes,Yes,A,Yes,"Probability gets hard near the end, but in general, it is at the lower end in difficulty among math courses. Prof Cannon has been very clear in introducing the subject. She is also very patient in answering our questions. She also gives a brief intro to her research in the field. I feel I like probabilities after taking this class.",Sarah Cannon ,Mathematics department,Not Mandatory,,probability get hard near end general lower end difficulty among math course prof cannon clear introducing subject also patient answering question also give brief intro research field feel like probability taking class,A,4.0,5.0,4,0.0,3.25,1.2583057392117916,3.5,0.8124038404635961,4.5,3.5,4.0
MATH030,5.0,2.0,Yes,Yes,A,Yes,"This class is basically review if you've taken calculus before. If you haven't taken calculus before, Valenza is very understanding and explains the concepts carefully. Homework every couple of weeks. Gives credit if you ask questions. Tests are very similar to the homework problems. Sometimes goes off on tangents, but is very chill",Robert Valenza ,Mathematics department,Not Mandatory,,class basically review youve taken calculus havent taken calculus valenza understanding explains concept carefully homework every couple week give credit ask question test similar homework problem sometimes go tangent chill,A,4.0,4.863636363636363,11,0.3233348953414316,2.4545454545454546,0.6875516509523286,3.972727272727273,0.09045340337332901,4.136363636363637,2.3636363636363638,3.972727272727273
CHEM116,5.0,3.0,Yes,,A,No,"O chem will be challenging no matter who you have, but Neeraja is great at teaching it! Her lectures are very informative, she holds extra problem sessions weekly, and she is helpful in office hours. Because she doesn't collect any homework, you have to be diligent with keeping up on the studying though.",Neeraja Dashaputre ,Chemistry department,Not Mandatory,,chem challenging matter neeraja great teaching lecture informative hold extra problem session weekly helpful office hour doesnt collect homework diligent keeping studying though,A,4.0,4.0,5,1.7320508075688774,3.8,0.8366600265340756,3.6799999999999997,0.408656334834051,3.888888888888889,4.111111111111111,3.566666666666667
ECON101,4.0,3.0,Yes,No,A-,Yes,"This class was by no means an easy Ayou have to work pretty hard and seeking extra support. Tutoring sessions made it easy to complete the homework, but the midterm and final felt pretty different from the theory-heavy lectures and homework problems. If you're an econ major looking to build fundamentals for future classes, definitely avoid.",Saman Olfati ,Economics department,Not Mandatory,,class mean easy ayou work pretty hard seeking extra support tutoring session made easy complete homework midterm final felt pretty different theoryheavy lecture homework problem youre econ major looking build fundamental future class definitely avoid,A-,3.7,4.5625,8,0.49551560448255744,2.625,0.7440238091428449,3.7625,0.45019836897591187,4.333333333333333,2.761904761904762,3.685714285714286
MATH060C,5.0,2.0,Yes,Yes,A,Yes,"Prof Kao showed a ton of compassion during the online semester. She always made herself available outside of class and her usual office hours, offering students the chance to submit test corrections as well. If you're looking to learn Linear Algebra without the stress of not knowing whether you can get an A, I would take Prof Kao's class.",Chiu-Yen Kao ,Mathematics department,Not Mandatory,Yes,prof kao showed ton compassion online semester always made available outside class usual office hour offering student chance submit test correction well youre looking learn linear algebra without stress knowing whether get would take prof kaos class,A,4.0,4.333333333333333,3,1.1547005383792517,3.3333333333333335,1.1547005383792515,3.3333333333333335,1.1547005383792515,5.0,2.0,4.0
FHS,3.0,4.0,Yes,,A,Yes,LOTS OF BUSYWORK NICE LADY RESPECT HER,Nita Kumar ,History department,Mandatory,,lot busywork nice lady respect,A,4.0,3.5,3,1.3228756555322954,2.6666666666666665,1.5275252316519468,3.766666666666667,0.4041451884327381,4.0,2.5,4.0
RLST171,1.0,2.0,Yes,No,A,Yes,"Not a hard class, but all of the work is terrible. Each essay is dictated sentence by sentence what you need to write and it's just a cookie cutter response to a lot of really shallow, mostly plot based questions that oftentimes don't even feel relevant to the movies. It just takes a long time and is rote work. Online class was also a trainwreck.",Gaston Espinosa ,Religious Studies department,Mandatory,Yes,hard class work terrible essay dictated sentence sentence need write cookie cutter response lot really shallow mostly plot based question oftentimes dont even feel relevant movie take long time rote work online class also trainwreck,A,4.0,3.2,5,1.6431676725154984,3.4,0.8944271909999159,3.6799999999999997,0.24899799195977482,1.0,2.0,4.0
050,5.0,2.0,Yes,,A,Yes,First semester I took Econ 50 with Prof. Evans. She knows everything regarding the material. And she is always there for you.,Mary Evans ,Economics department,Mandatory,,first semester took econ prof evans know everything regarding material always,A,4.0,4.5,11,0.806225774829855,3.4545454545454546,0.8201995322647244,3.4,0.6913754406977441,5.0,2.0,4.0
GOV80,5.0,4.0,Yes,Yes,A-,No,"Nadons class is basically caffeine. He actively chooses to have a morning class, but dont worry because its always interesting. Hell definitely argue for many different points, despite his actual opinion. I learned more about certain texts than I thought I would. Fair warning the tests are super hard.",Christopher Nadon ,Government department,Mandatory,,nadons class basically caffeine actively chooses morning class dont worry always interesting hell definitely argue many different point despite actual opinion learned certain text thought would fair warning test super hard,A-,3.7,3.7777777777777777,9,1.6414763002993509,3.7777777777777777,0.4409585518440985,3.4000000000000004,0.2449489742783179,4.5,3.6666666666666665,3.3166666666666664
ECON125,5.0,2.0,Yes,,A,No,Extremely straightforward and helpful both during lecture and office hours. Study the notes and you'll do well. She's a new prof but she knows her stuff. Highly recommend the class! Love her.,Angela Vossmeyer ,Economics department,Not Mandatory,,extremely straightforward helpful lecture office hour study note youll well shes new prof know stuff highly recommend class love,A,4.0,4.5,9,0.9013878188659974,3.0,1.224744871391589,3.6999999999999997,0.5766281297335399,4.4,2.8,3.6700000000000004
HIST103,5.0,3.0,Yes,Yes,B,Yes,If you like Roman and Late Antique History there is no Professor better than Prof Bjornlie. He is the most passionate professor that I have met and although his jokes can be corny they are still funny. If you need help all you need to do is ask. Not an easy professor but he is fair and the work is always manageable.,shane Bjornlie ,History department,Mandatory,,like roman late antique history professor better prof bjornlie passionate professor met although joke corny still funny need help need ask easy professor fair work always manageable,B,3.0,4.166666666666667,6,0.9309493362512629,3.1666666666666665,0.408248290463863,3.6166666666666667,0.3970726214015098,5.0,3.0,3.0
FHS10,4.0,4.0,Yes,No,A-,No,"easy hw & good discussions, but wasn't always clear abt what he wants. 3 essays throughout the semester that are graded relatively harshly. i always made sure to follow his instructions on the syllabus so i did fine, but the class averages displayed on sakai stayed in the B/B+ range for each assignment. hard to tell what your final grade will be",Derik Smith ,Literature department,Mandatory,,easy hw good discussion wasnt always clear abt want essay throughout semester graded relatively harshly always made sure follow instruction syllabus fine class average displayed sakai stayed bb range assignment hard tell final grade,A-,3.7,4.857142857142857,7,0.37796447300922725,2.7142857142857144,0.7559289460184544,3.957142857142857,0.11338934190276814,4.458333333333333,3.0,3.7416666666666667
CSCI181,5.0,4.0,Yes,Yes,A+,No,"One of my favorite classes I have taken during all of College. Heavy emphasis on learning through projects and assignments. While the material was very difficult during lectures, the assignments were manageable and if you couldn't figure out the HW, he was always willing to give lots of help during office hours.",Michael Izbicki ,Computer Science department,Not Mandatory,,one favorite class taken college heavy emphasis learning project assignment material difficult lecture assignment manageable couldnt figure hw always willing give lot help office hour,A+,4.0,4.166666666666667,6,1.6020819787597218,3.8333333333333335,0.983192080250175,4.0,0.0,5.0,2.5,4.0
